temp,humidity,cloud_cover,wind_speed,solar_radiation
299.88,89,0.0,0.81,337.42
300.05,85,4.0,0.61,549.27
300.26,84,14.0,0.61,724.8
303.62,70,7.0,0.92,846.83
303.58,69,9.0,1.11,895.1
303.51,68,18.0,1.23,883.08
304.41,66,22.0,1.47,802.23
304.54,65,17.0,0.99,659.98
303.5,69,17.0,1.64,468.9
303.54,69,34.0,1.6,250.77
303.08,71,36.0,1.91,51.75
302.37,76,11.0,1.48,0.0
300.45,85,7.0,1.49,0.0
300.31,87,7.0,1.31,0.0
300.44,88,5.0,1.32,0.0
299.55,91,1.0,1.22,0.0
298.23,92,0.0,1.39,0.0
298.42,91,0.0,1.51,0.0
298.1,92,0.0,1.29,0.0
297.82,92,92.0,1.23,0.0
295.79,95,92.0,1.09,0.0
296.09,94,93.0,0.88,0.0
296.74,92,94.0,0.98,0.0
296.83,92,94.0,0.78,122.08
298.87,86,94.0,0.17,330.73
299.98,82,88.0,0.26,543.17
300.16,81,10.0,0.37,721.02
303.29,75,1.0,0.8,843.08
303.89,73,0.0,1.25,890.62
303.69,75,0.0,1.47,877.67
304.64,68,4.0,1.78,798.7
304.64,65,3.0,1.88,655.77
302.93,70,2.0,1.59,464.8
302.81,72,4.0,1.43,247.9
302.16,77,3.0,0.69,48.7
301.47,81,3.0,1.27,0.0
301.7,75,2.0,1.74,0.0
298.95,86,5.0,1.82,0.0
298.44,88,6.0,1.85,0.0
296.86,92,13.0,1.86,0.0
298.02,85,19.0,1.93,0.0
297.39,89,16.0,1.85,0.0
297.02,92,44.0,1.52,0.0
297.28,90,84.0,1.44,0.0
296.91,92,98.0,1.45,0.0
296.86,92,96.0,1.25,0.0
296.65,93,80.0,1.41,0.0
296.76,93,68.0,1.21,128.77
298.6,86,28.0,1.22,341.12
300.42,83,21.0,0.57,554.0
300.21,83,13.0,0.23,729.9
302.94,74,13.0,0.2,851.77
303.26,71,32.0,0.68,885.52
303.38,70,29.0,1.34,865.77
304.41,69,20.0,1.83,779.2
304.03,71,56.0,1.94,633.42
303.64,68,15.0,1.73,441.05
304.05,69,80.0,0.93,226.62
302.26,77,74.0,1.91,41.5
301.7,81,97.0,2.19,0.0
299.8,85,98.0,1.4,0.0
299.0,89,100.0,0.89,0.0
298.77,89,93.0,0.6,0.0
298.16,89,90.0,1.07,0.0
298.25,90,100.0,1.32,0.0
298.28,91,100.0,1.19,0.0
297.42,93,99.0,1.09,0.0
296.73,96,91.0,0.51,0.0
296.16,98,95.0,1.35,0.0
296.63,97,94.0,1.16,0.0
296.52,96,48.0,1.02,0.0
296.33,97,46.0,1.17,111.98
297.27,92,43.0,1.1,313.67
299.31,87,10.0,0.89,524.42
299.15,84,3.0,0.52,701.73
301.25,76,9.0,1.59,825.3
301.51,75,3.0,1.1,898.33
301.85,76,6.0,0.36,885.27
303.37,74,4.0,0.95,804.52
303.67,74,4.0,1.54,662.45
302.03,75,12.0,2.12,472.15
301.97,75,14.0,1.43,252.9
301.02,79,8.0,0.94,48.55
300.54,80,10.0,0.58,0.0
297.35,88,1.0,0.4,0.0
297.23,92,5.0,0.79,0.0
297.33,89,7.0,1.46,0.0
296.59,88,4.0,1.21,0.0
296.83,88,4.0,1.31,0.0
296.82,89,3.0,1.27,0.0
295.89,93,3.0,1.63,0.0
296.57,91,2.0,1.57,0.0
295.49,95,3.0,0.55,0.0
294.75,98,2.0,1.52,0.0
295.22,97,4.0,1.88,0.0
294.75,95,3.0,0.85,130.98
296.74,90,2.0,0.48,346.48
296.9,88,1.0,0.67,560.35
297.42,86,0.0,0.79,736.77
301.19,75,0.0,0.9,857.77
301.79,74,0.0,1.27,908.95
302.01,71,0.0,1.52,898.17
303.31,69,0.0,1.76,813.3
303.72,68,0.0,2.21,672.27
303.32,71,0.0,2.92,478.67
302.64,73,0.0,2.19,255.52
302.08,75,0.0,1.29,47.45
301.82,79,0.0,0.82,0.0
298.91,85,0.0,1.03,0.0
298.52,86,0.0,1.55,0.0
298.51,85,0.0,1.42,0.0
296.81,89,0.0,1.7,0.0
296.52,90,0.0,1.58,0.0
296.25,92,2.0,1.35,0.0
295.66,94,0.0,1.41,0.0
295.35,97,2.0,1.08,0.0
294.95,99,4.0,1.65,0.0
295.27,97,3.0,1.66,0.0
295.36,97,7.0,1.6,0.0
295.56,97,27.0,1.48,132.02
296.91,93,30.0,1.01,349.65
296.23,95,13.0,0.54,565.98
297.24,93,11.0,0.95,743.25
301.04,77,29.0,2.03,865.17
302.3,74,9.0,2.05,913.27
302.57,72,5.0,2.11,900.8
304.23,68,0.0,2.48,814.62
304.57,70,4.0,2.78,640.56
302.77,74,15.0,3.43,471.85
302.42,77,6.0,3.0,247.8
298.99,83,6.0,2.26,42.95
299.41,80,0.0,1.48,0.0
297.89,86,2.0,1.62,0.0
297.71,88,0.0,1.59,0.0
297.6,90,2.0,1.85,0.0
296.28,92,0.0,1.92,0.0
296.53,92,0.0,1.46,0.0
296.56,93,0.0,1.4,0.0
295.87,95,0.0,1.55,0.0
295.2,98,0.0,1.93,0.0
294.9,98,0.0,1.74,0.0
295.02,98,0.0,1.72,0.0
295.28,98,0.0,1.73,0.0
295.15,98,2.0,1.73,127.55
297.17,94,0.0,1.44,346.3
297.32,94,0.0,1.23,562.77
297.86,91,0.0,1.56,740.75
301.13,78,0.0,2.47,857.05
303.11,70,6.0,2.58,888.42
303.27,68,1.0,2.51,869.4
304.1,63,6.0,2.54,781.52
304.79,58,2.0,2.5,634.45
303.68,65,8.0,2.85,440.05
303.62,66,1.0,2.59,228.02
302.8,72,4.0,1.97,35.62
302.22,74,0.0,2.07,0.0
299.39,83,2.0,2.08,0.0
299.29,84,0.0,1.78,0.0
299.27,84,0.0,2.03,0.0
298.27,88,0.0,2.21,0.0
298.56,87,0.0,2.25,0.0
297.81,88,0.0,2.18,0.0
297.88,88,3.0,2.03,0.0
295.56,94,16.0,1.95,0.0
295.76,93,52.0,2.09,0.0
295.81,93,68.0,2.13,0.0
295.66,95,38.0,2.27,0.0
295.44,96,26.0,2.5,117.17
298.26,91,23.0,2.18,328.83
298.3,86,27.0,2.03,540.23
299.06,81,8.0,2.68,712.95
302.35,71,35.0,3.19,829.85
303.96,64,13.0,3.33,872.67
304.07,64,20.0,3.49,855.27
305.42,59,26.0,3.59,769.35
305.32,59,27.0,3.65,622.0
303.81,62,12.0,3.61,427.9
303.39,66,21.0,3.04,213.75
303.23,68,19.0,2.37,31.17
302.53,71,13.0,2.18,0.0
300.1,79,14.0,2.26,0.0
299.13,82,11.0,2.35,0.0
299.2,83,66.0,2.38,0.0
297.81,88,93.0,2.44,0.0
297.8,88,100.0,2.42,0.0
297.82,89,100.0,2.38,0.0
297.03,90,98.0,2.32,0.0
296.83,91,100.0,2.27,0.0
295.72,93,100.0,2.4,0.0
295.7,93,100.0,2.54,0.0
296.52,92,100.0,2.75,0.0
296.34,93,100.0,2.81,114.12
298.39,87,100.0,2.79,323.33
298.89,82,98.0,2.7,530.5
299.42,79,95.0,3.14,700.27
303.02,66,90.0,3.62,816.48
304.01,60,80.0,3.95,865.77
304.11,60,67.0,4.19,848.85
305.26,61,56.0,4.34,766.08
305.15,61,34.0,4.52,623.98
304.57,60,95.0,4.68,434.77
304.32,62,63.0,3.95,220.33
303.89,63,66.0,3.16,32.55
303.78,63,82.0,2.71,0.0
300.45,72,98.0,2.77,0.0
299.83,78,93.0,2.92,0.0
299.87,79,97.0,3.11,0.0
299.2,81,100.0,3.04,0.0
298.71,84,100.0,2.87,0.0
298.71,84,100.0,2.71,0.0
297.57,87,100.0,2.48,0.0
296.33,89,94.0,2.41,0.0
295.33,89,100.0,2.4,0.0
295.25,90,100.0,2.3,0.0
294.98,93,100.0,2.27,0.0
294.85,94,100.0,2.24,109.7
297.67,85,100.0,2.57,315.85
299.22,79,98.0,2.52,520.62
299.59,76,99.0,3.06,688.83
302.26,68,98.0,3.53,803.38
303.97,61,100.0,3.84,853.02
303.89,60,100.0,4.05,838.92
303.89,58,100.0,4.05,757.85
303.59,58,100.0,3.99,617.42
304.5,58,100.0,4.04,430.62
304.24,61,100.0,3.37,218.25
303.54,67,100.0,2.71,31.27
301.68,69,100.0,2.54,0.0
295.7,81,99.0,2.74,0.0
296.21,84,98.0,2.8,0.0
296.46,84,30.0,2.79,0.0
297.63,82,23.0,2.68,0.0
298.27,83,23.0,2.52,0.0
298.18,84,15.0,2.28,0.0
297.15,87,6.0,2.05,0.0
295.77,88,9.0,1.94,0.0
294.34,92,100.0,2.02,0.0
294.33,93,100.0,2.17,0.0
294.09,96,100.0,2.36,0.0
294.24,95,100.0,2.58,116.65
297.68,88,100.0,2.55,330.38
297.6,86,99.0,2.32,540.08
298.19,81,59.0,2.65,712.02
302.05,70,51.0,3.21,829.52
303.26,64,1.0,3.4,865.08
303.94,62,5.0,3.56,849.75
305.23,59,10.0,3.67,764.38
305.39,57,3.0,3.7,618.48
304.3,60,32.0,3.91,425.08
304.06,61,2.0,3.26,211.17
303.71,64,6.0,2.21,27.73
302.44,70,16.0,2.06,0.0
299.23,81,4.0,2.11,0.0
299.28,80,2.0,2.19,0.0
299.34,81,2.0,2.19,0.0
297.16,86,2.0,2.09,0.0
297.1,88,2.0,1.94,0.0
296.57,91,0.0,1.99,0.0
294.98,93,0.0,2.29,0.0
294.85,93,0.0,2.28,0.0
294.8,90,0.0,1.79,0.0
295.03,90,0.0,0.97,0.0
296.98,88,1.0,0.59,0.0
296.86,89,3.0,1.0,112.58
298.54,87,2.0,1.29,330.27
299.16,83,0.0,0.98,543.7
299.37,79,0.0,1.28,718.8
302.3,70,7.0,1.32,837.83
304.79,57,5.0,1.74,869.52
304.93,55,3.0,2.33,850.23
306.44,51,0.0,2.65,760.95
306.37,50,1.0,2.73,612.33
304.78,57,8.0,2.68,417.27
304.49,60,12.0,2.2,203.15
302.83,67,7.0,1.45,24.83
301.72,72,4.0,2.32,0.0
299.76,78,7.0,2.11,0.0
298.94,78,3.0,2.1,0.0
299.42,77,2.0,2.15,0.0
297.73,81,0.0,2.06,0.0
297.3,84,0.0,2.04,0.0
297.13,87,0.0,1.89,0.0
295.75,91,0.0,2.03,0.0
295.07,95,0.0,1.84,0.0
294.13,98,1.0,1.5,0.0
294.04,98,92.0,1.17,0.0
293.59,99,92.0,1.06,0.0
294.17,99,93.0,0.76,107.92
296.08,92,93.0,0.56,323.77
296.3,94,3.0,0.39,535.73
297.19,89,12.0,0.25,708.95
302.43,73,10.0,0.49,825.9
303.01,67,15.0,1.44,853.02
303.38,63,14.0,2.28,832.38
304.5,60,11.0,2.74,743.45
304.43,58,14.0,2.89,593.85
304.96,58,2.0,3.39,398.42
304.56,61,2.0,2.76,185.8
303.8,65,9.0,1.89,21.67
302.42,71,9.0,2.29,0.0
299.15,82,7.0,2.0,0.0
299.43,81,6.0,2.01,0.0
299.52,82,6.0,1.99,0.0
298.1,86,4.0,1.89,0.0
296.95,89,1.0,1.85,0.0
296.49,92,1.0,2.34,0.0
296.02,90,3.0,2.24,0.0
295.48,95,2.0,1.73,0.0
294.74,95,1.0,1.23,0.0
294.14,98,1.0,0.47,0.0
295.07,96,92.0,0.64,0.0
295.09,94,92.0,1.04,99.7
297.54,87,1.0,1.4,310.12
298.38,83,3.0,1.21,522.12
299.12,78,3.0,1.36,693.45
303.2,64,6.0,0.99,809.42
304.5,57,20.0,0.83,811.35
304.84,54,18.0,1.19,792.05
305.83,49,20.0,1.74,703.05
305.68,49,22.0,2.12,554.75
305.16,54,15.0,2.69,363.33
304.94,56,26.0,2.52,163.33
304.2,62,58.0,1.93,18.17
303.67,64,29.0,1.99,0.0
299.74,74,16.0,2.08,0.0
299.06,76,7.0,1.97,0.0
299.15,76,10.0,2.02,0.0
298.6,78,4.0,1.98,0.0
295.17,87,3.0,1.91,0.0
295.12,90,3.0,2.51,0.0
296.62,83,2.0,2.26,0.0
295.68,81,1.0,1.39,0.0
295.55,85,3.0,1.2,0.0
294.8,88,2.0,0.44,0.0
293.81,92,92.0,0.52,0.0
294.06,92,92.0,1.13,85.73
297.45,81,23.0,1.23,289.42
298.4,76,4.0,1.17,500.98
298.66,72,46.0,1.13,679.4
302.71,65,22.0,0.59,801.62
303.3,62,35.0,1.25,809.7
304.4,58,14.0,2.22,795.77
305.35,55,28.0,2.77,710.9
305.4,50,38.0,3.1,563.4
304.84,55,37.0,3.41,371.05
304.31,57,53.0,2.83,166.48
303.7,64,41.0,2.0,17.17
302.81,68,14.0,1.98,0.0
298.61,77,12.0,2.1,0.0
298.4,81,5.0,2.22,0.0
298.08,82,5.0,2.24,0.0
296.09,88,4.0,2.07,0.0
296.01,91,2.0,1.98,0.0
295.64,92,0.0,2.5,0.0
296.19,87,2.0,2.06,0.0
295.89,87,1.0,1.32,0.0
295.32,89,1.0,0.7,0.0
295.2,91,3.0,0.68,0.0
294.83,93,6.0,1.37,0.0
294.57,94,6.0,1.51,86.15
297.95,85,30.0,0.94,288.33
297.96,81,11.0,0.44,497.38
298.34,78,6.0,0.34,670.88
302.55,70,1.0,1.23,790.42
304.4,62,8.0,1.93,862.0
304.71,59,13.0,2.35,840.9
305.04,56,10.0,2.73,756.33
305.06,56,9.0,2.95,608.27
303.71,57,8.0,3.55,411.83
303.53,62,3.0,3.31,193.12
301.45,69,1.0,2.48,19.42
301.26,71,0.0,2.17,0.0
299.65,75,0.0,2.13,0.0
298.96,79,0.0,2.11,0.0
299.15,79,0.0,2.04,0.0
299.07,80,0.0,1.92,0.0
296.77,82,0.0,1.93,0.0
296.33,85,0.0,2.63,0.0
297.46,77,0.0,1.95,0.0
297.0,80,0.0,1.05,0.0
296.51,86,0.0,1.47,0.0
294.51,94,0.0,1.43,0.0
294.92,93,0.0,1.66,0.0
295.06,92,0.0,1.97,106.6
298.05,82,0.0,2.23,327.42
298.15,77,0.0,2.19,540.85
298.44,76,0.0,2.6,714.25
302.24,65,0.0,2.62,830.9
304.78,57,0.0,2.09,877.12
304.92,55,0.0,1.59,857.9
306.53,50,0.0,0.99,769.4
306.48,49,0.0,0.48,618.15
305.37,52,0.0,1.26,418.27
305.5,51,0.0,1.24,194.02
304.79,58,0.0,1.62,18.7
304.09,57,0.0,2.04,0.0
300.63,65,0.0,2.19,0.0
299.15,72,2.0,2.16,0.0
299.38,73,0.0,2.62,0.0
300.72,65,0.0,2.08,0.0
297.5,71,0.0,1.19,0.0
296.05,78,0.0,1.35,0.0
295.0,84,0.0,1.79,0.0
294.73,85,0.0,2.05,0.0
293.65,88,0.0,1.81,0.0
293.59,88,3.0,1.9,0.0
293.53,89,92.0,1.71,0.0
293.67,89,92.0,1.71,98.3
297.07,75,16.0,2.51,317.35
299.77,68,0.0,2.42,531.23
300.26,66,0.0,2.84,705.0
303.88,57,0.0,2.66,821.77
304.63,51,0.0,1.98,864.92
304.67,50,0.0,1.13,844.83
306.35,45,0.0,0.93,754.3
307.12,42,0.0,1.43,604.42
306.05,49,0.0,2.49,406.05
305.87,51,0.0,2.0,185.12
304.55,57,0.0,1.76,16.67
303.34,59,0.0,2.18,0.0
299.51,68,0.0,2.12,0.0
299.25,73,0.0,2.18,0.0
299.09,75,0.0,2.44,0.0
297.07,81,0.0,2.59,0.0
296.25,83,0.0,2.77,0.0
296.93,80,0.0,2.28,0.0
296.95,76,0.0,1.83,0.0
296.34,81,0.0,1.61,0.0
293.27,82,0.0,2.32,0.0
292.55,87,0.0,1.81,0.0
292.01,92,0.0,1.15,0.0
292.1,92,0.0,1.03,92.58
296.13,83,0.0,0.8,308.27
298.54,72,0.0,0.46,522.27
299.93,67,0.0,0.66,696.33
303.24,55,0.0,1.03,814.48
306.08,46,0.0,1.56,862.65
306.14,43,1.0,2.32,845.3
308.03,38,3.0,2.94,757.73
307.96,37,2.0,3.42,610.85
306.69,41,2.0,3.8,414.08
306.14,45,12.0,3.01,191.45
304.49,44,0.0,2.44,16.62
303.74,47,0.0,2.44,0.0
300.57,58,0.0,2.52,0.0
300.45,59,0.0,2.47,0.0
300.34,64,0.0,2.34,0.0
297.61,73,0.0,2.29,0.0
296.19,79,0.0,2.6,0.0
295.64,83,0.0,2.73,0.0
294.3,82,0.0,2.71,0.0
294.48,83,0.0,2.55,0.0
292.48,88,0.0,2.14,0.0
292.35,92,0.0,1.66,0.0
292.69,90,0.0,1.52,0.0
292.72,90,0.0,1.38,92.52
296.75,77,0.0,1.86,312.08
298.75,68,0.0,0.99,527.65
300.35,62,0.0,0.99,703.62
306.61,43,0.0,1.64,822.75
307.06,39,0.0,2.32,870.05
307.02,39,7.0,3.0,850.2
308.67,35,20.0,3.51,757.9
308.57,35,7.0,3.71,606.08
306.74,43,12.0,4.11,406.15
306.14,47,2.0,3.28,183.62
305.31,45,0.0,2.71,14.8
305.46,45,0.0,2.86,0.0
300.25,57,0.0,2.88,0.0
300.35,58,0.0,2.73,0.0
300.21,59,0.0,2.59,0.0
298.69,64,0.0,2.4,0.0
297.93,68,0.0,2.28,0.0
297.04,74,0.0,2.32,0.0
296.06,76,0.0,2.51,0.0
295.35,78,0.0,2.51,0.0
293.69,82,0.0,2.19,0.0
293.33,85,1.0,2.53,0.0
292.99,88,92.0,2.38,0.0
292.79,89,92.0,2.19,94.73
297.57,75,34.0,1.64,314.9
299.65,65,0.0,0.96,529.55
300.71,57,0.0,1.52,704.05
306.24,45,0.0,1.88,820.38
306.55,42,1.0,2.17,861.98
306.57,43,11.0,2.42,841.35
308.19,40,18.0,2.75,750.5
308.33,40,11.0,2.82,597.67
306.41,44,3.0,3.16,398.3
305.47,51,5.0,1.67,176.83
304.85,56,2.0,1.81,13.5
303.62,62,4.0,2.15,0.0
298.89,69,1.0,2.3,0.0
298.06,69,0.0,2.57,0.0
298.56,67,0.0,2.34,0.0
297.8,69,0.0,2.52,0.0
297.39,77,0.0,2.54,0.0
296.92,80,0.0,2.22,0.0
295.99,82,0.0,2.18,0.0
295.69,86,0.0,2.12,0.0
294.94,88,0.0,2.48,0.0
294.73,90,0.0,2.4,0.0
295.06,89,0.0,2.17,0.0
294.97,89,92.0,2.24,90.7
298.04,78,43.0,1.57,309.25
299.27,72,0.0,0.83,523.88
299.85,64,0.0,0.71,697.7
304.45,54,0.0,1.18,814.42
305.24,51,0.0,1.58,861.88
305.39,49,0.0,1.76,841.17
306.44,44,0.0,1.75,748.02
306.63,42,0.0,1.79,596.6
305.55,43,0.0,1.81,394.65
305.33,48,0.0,1.36,172.7
303.98,58,1.0,1.81,12.27
302.02,58,2.0,1.85,0.0
299.65,60,3.0,1.04,0.0
300.66,56,0.0,0.81,0.0
300.4,57,0.0,0.98,0.0
295.72,69,0.0,1.79,0.0
296.14,67,0.0,1.91,0.0
295.4,68,0.0,2.04,0.0
294.86,67,0.0,2.18,0.0
294.71,66,0.0,2.26,0.0
293.42,74,0.0,2.43,0.0
293.22,77,1.0,2.08,0.0
293.01,79,92.0,1.68,0.0
292.58,82,92.0,2.13,88.3
296.73,71,60.0,1.63,308.75
297.09,69,0.0,1.33,526.62
297.51,69,0.0,1.95,688.06
303.57,54,0.0,2.35,822.3
304.09,50,0.0,2.74,875.17
304.42,49,0.0,3.17,855.15
306.33,44,0.0,3.45,762.02
306.69,36,0.0,3.65,608.8
303.38,45,0.0,3.32,405.62
303.58,47,0.0,2.62,177.98
303.39,42,0.0,1.89,12.02
303.41,42,0.0,2.68,0.0
299.76,57,0.0,2.12,0.0
299.85,47,0.0,2.25,0.0
298.35,54,0.0,2.5,0.0
294.71,62,0.0,2.53,0.0
294.29,66,0.0,2.26,0.0
294.22,67,0.0,2.44,0.0
294.02,66,0.0,2.49,0.0
293.69,74,0.0,1.94,0.0
292.73,74,0.0,1.28,0.0
293.18,71,0.0,1.39,0.0
293.63,66,47.0,1.4,0.0
293.77,64,92.0,1.39,82.27
296.25,57,32.0,1.45,296.67
297.4,49,0.0,1.63,510.48
298.88,53,0.0,2.63,684.88
301.3,52,0.0,3.2,802.45
299.53,64,0.0,3.13,865.73
298.76,70,0.0,2.57,844.2
301.41,60,0.0,1.59,752.9
303.48,48,0.0,0.84,598.15
301.58,52,0.0,1.12,395.6
302.34,49,0.0,1.17,169.9
300.96,56,0.0,1.44,10.58
300.22,57,0.0,1.82,0.0
297.44,65,0.0,1.57,0.0
296.54,69,0.0,1.72,0.0
295.99,71,0.0,2.53,0.0
295.08,71,0.0,2.2,0.0
294.06,76,0.0,1.87,0.0
293.92,76,0.0,1.86,0.0
293.37,79,0.0,1.83,0.0
293.11,80,0.0,1.75,0.0
291.52,83,0.0,1.55,0.0
291.39,83,0.0,1.56,0.0
291.34,83,0.0,1.63,0.0
291.37,84,0.0,1.97,79.5
293.53,76,0.0,2.47,292.33
296.46,68,0.0,2.14,501.35
297.14,64,0.0,2.19,671.52
300.47,51,0.0,2.67,785.33
303.71,41,0.0,2.83,839.48
303.95,41,4.0,2.71,816.3
306.16,36,7.0,2.78,725.6
305.98,37,12.0,2.93,574.35
304.39,41,4.0,3.27,376.67
304.11,41,1.0,3.04,157.58
303.26,42,1.0,2.12,9.25
302.34,46,0.0,2.19,0.0
299.32,56,0.0,2.23,0.0
297.28,55,0.0,2.32,0.0
297.3,56,0.0,2.25,0.0
295.4,69,0.0,2.14,0.0
294.85,75,0.0,2.04,0.0
294.69,77,0.0,1.96,0.0
293.31,84,0.0,2.26,0.0
292.77,86,0.0,2.08,0.0
291.14,90,0.0,1.99,0.0
291.0,91,0.0,1.53,0.0
290.79,93,0.0,1.35,0.0
290.37,93,1.0,1.25,73.08
293.79,83,0.0,1.07,277.12
296.15,72,0.0,0.77,483.55
297.14,67,0.0,0.98,655.02
301.97,48,0.0,1.55,770.33
303.59,44,1.0,1.89,819.92
303.98,42,5.0,2.04,795.35
305.87,37,16.0,2.32,702.42
305.98,37,17.0,2.72,547.33
304.04,42,13.0,3.09,347.5
303.78,45,17.0,3.15,135.75
302.9,47,42.0,2.22,7.48
301.96,52,23.0,2.24,0.0
296.63,63,11.0,2.21,0.0
296.71,64,5.0,2.03,0.0
296.39,71,10.0,2.14,0.0
294.17,78,2.0,2.56,0.0
294.06,80,3.0,2.68,0.0
294.67,79,3.0,2.21,0.0
293.52,82,1.0,1.67,0.0
292.73,85,1.0,1.5,0.0
290.79,92,2.0,1.01,0.0
290.51,94,1.0,1.13,0.0
290.46,95,0.0,0.96,0.0
290.74,94,0.0,0.96,69.5
293.99,81,0.0,0.62,280.1
296.07,76,0.0,0.25,495.48
296.95,67,0.0,0.67,667.38
303.03,50,2.0,1.29,782.08
304.58,44,0.0,1.61,829.62
304.97,43,1.0,1.79,805.95
306.35,37,12.0,1.91,713.17
306.41,36,2.0,1.9,560.75
304.86,43,8.0,2.14,362.55
304.4,43,32.0,2.18,146.8
302.61,47,28.0,1.74,7.35
302.01,50,42.0,2.25,0.0
298.63,56,33.0,2.51,0.0
298.68,56,13.0,2.49,0.0
298.49,62,10.0,2.28,0.0
296.35,69,3.0,2.09,0.0
295.6,73,3.0,2.01,0.0
295.39,76,0.0,1.94,0.0
294.13,83,0.0,2.12,0.0
294.38,84,3.0,2.46,0.0
291.3,91,1.0,2.11,0.0
291.37,92,1.0,1.78,0.0
291.48,92,0.0,1.48,0.0
291.57,92,3.0,1.02,67.08
294.87,83,3.0,0.66,274.23
296.37,75,4.0,0.68,480.58
297.05,70,1.0,1.14,652.05
302.23,57,1.0,1.44,767.8
303.87,49,5.0,1.28,803.15
304.22,47,8.0,1.06,775.25
305.74,43,13.0,0.99,678.1
306.08,41,27.0,0.9,522.3
304.65,45,13.0,0.86,325.45
304.4,45,14.0,0.96,121.98
303.58,46,2.0,1.84,5.9
303.01,51,7.0,2.03,0.0
299.29,61,7.0,2.16,0.0
298.29,67,7.0,2.03,0.0
297.71,71,3.0,2.48,0.0
296.21,75,6.0,2.71,0.0
295.15,79,6.0,2.49,0.0
294.99,80,2.0,2.19,0.0
294.63,79,6.0,1.5,0.0
295.58,75,0.0,0.69,0.0
293.75,74,1.0,0.68,0.0
292.47,80,6.0,1.35,0.0
292.2,85,6.0,1.58,0.0
292.01,86,3.0,1.72,58.05
294.73,77,1.0,1.04,245.62
296.64,70,1.0,0.27,457.62
297.31,66,4.0,0.81,635.55
302.58,53,4.0,1.14,757.0
303.68,51,7.0,1.45,809.75
303.95,49,4.0,2.06,788.88
304.49,48,7.0,2.68,696.65
304.63,44,11.0,3.07,543.33
303.58,46,8.0,3.12,343.55
301.57,56,4.0,2.98,132.0
301.83,55,4.0,2.03,5.75
300.59,63,7.0,2.3,0.0
298.6,70,2.0,2.55,0.0
296.25,78,3.0,2.54,0.0
296.28,80,0.0,2.31,0.0
295.23,82,5.0,1.99,0.0
295.34,83,2.0,1.65,0.0
295.14,86,2.0,1.78,0.0
294.11,92,4.0,1.91,0.0
293.89,92,3.0,0.97,0.0
293.95,86,9.0,1.44,0.0
293.94,87,9.0,1.27,0.0
293.75,90,10.0,1.03,0.0
293.3,91,8.0,0.85,71.95
295.19,86,7.0,0.45,284.98
296.09,79,4.0,0.44,497.02
296.43,75,8.0,0.82,670.48
301.27,62,11.0,1.3,783.25
302.15,59,9.0,1.66,814.73
302.56,56,9.0,2.06,790.8
304.26,46,3.0,2.39,697.67
305.38,42,17.0,2.58,543.92
303.5,54,11.0,2.82,344.48
303.36,53,9.0,2.74,131.77
302.68,55,5.0,1.9,5.25
301.23,62,3.0,1.93,0.0
298.76,68,2.0,2.29,0.0
297.0,75,0.0,2.28,0.0
297.28,75,0.0,2.33,0.0
296.11,77,1.0,2.57,0.0
298.09,69,1.0,1.86,0.0
295.39,82,1.0,2.09,0.0
295.27,80,2.0,2.8,0.0
294.87,84,0.0,2.86,0.0
293.12,90,0.0,2.63,0.0
292.95,92,1.0,2.11,0.0
293.06,94,1.0,1.47,0.0
292.92,95,4.0,1.59,68.95
294.88,90,1.0,0.82,280.88
295.2,81,0.0,0.7,492.55
295.54,79,0.0,1.6,667.23
298.83,70,0.0,2.7,783.02
302.76,55,0.0,3.55,831.67
303.02,53,0.0,3.78,808.3
303.95,50,0.0,3.7,715.98
304.56,46,1.0,3.63,561.08
303.72,51,3.0,3.75,359.25
303.44,52,0.0,3.56,137.98
301.61,57,0.0,2.58,5.0
301.11,60,0.0,2.27,0.0
299.0,63,0.0,2.35,0.0
297.3,65,0.0,2.23,0.0
296.95,66,0.0,1.99,0.0
295.86,74,0.0,2.05,0.0
295.47,77,0.0,2.24,0.0
294.86,82,0.0,2.7,0.0
294.23,82,0.0,2.36,0.0
295.72,78,0.0,1.74,0.0
294.4,77,0.0,1.2,0.0
294.5,78,0.0,0.42,0.0
293.01,85,0.0,0.68,0.0
292.48,87,0.0,1.01,63.52
294.79,81,0.0,0.54,271.02
297.58,75,0.0,0.5,482.3
297.86,72,0.0,0.42,654.6
301.55,55,0.0,1.29,769.38
303.46,49,0.0,2.45,829.5
303.77,43,0.0,3.32,803.62
304.52,40,0.0,3.91,707.98
306.13,33,1.0,4.34,550.3
304.6,39,0.0,4.54,344.8
304.4,39,0.0,3.96,125.98
303.48,40,0.0,2.6,4.2
302.78,45,0.0,2.4,0.0
298.05,53,0.0,2.48,0.0
297.49,61,1.0,2.52,0.0
296.8,64,1.0,2.55,0.0
295.14,70,1.0,2.31,0.0
294.31,74,1.0,2.16,0.0
293.71,79,2.0,2.18,0.0
292.35,85,1.0,2.4,0.0
292.64,85,0.0,2.65,0.0
292.05,85,0.0,2.32,0.0
292.35,82,0.0,1.94,0.0
292.3,83,0.0,1.78,0.0
292.01,85,0.0,1.72,65.85
294.24,80,0.0,1.16,280.55
295.54,72,0.0,0.39,494.55
296.84,65,0.0,0.88,668.33
303.55,41,0.0,1.43,784.05
305.11,39,0.0,1.89,833.2
305.14,38,0.0,2.13,809.27
307.11,33,0.0,2.36,716.8
307.31,33,0.0,2.49,562.77
